	id	age	income	children	gender	region	married	car	savings_acct	current_acct	mortgage	pep	income_znorm	age_bins	income_norm	age_norm	children_norm	FEMALE	MALE	INNER_CITY	RURAL	SUBURBAN	TOWN	MARRIED_NO	MARRIED_YES	CAR_NO	CAR_YES	SAVINGS_NO	SAVINGS_YES	CURRENT_NO	CURRENT_YES	MORTGAGE_NO	MORTGAGE_YES	PEP_NO	PEP_YES	young	mid	old
345	ID12446	65	42378.2	1	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.151533419865183	old	0.642922099274398	0.9591836734693877	0.3333333333333333	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1
346	ID12447	50	39745.3	0	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	0.9474242310316172	mid	0.5976177943760305	0.6530612244897959	0.0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0
347	ID12448	66	45189.8	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	1.3694958929269991	old	0.6913012947061467	0.9795918367346939	0.0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1
348	ID12449	63	37930.9	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	0.8067672701825067	old	0.566397417298436	0.9183673469387755	0.0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1
349	ID12450	53	24042.0	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.2699360276223918	mid	0.3274111434927694	0.7142857142857143	0.3333333333333333	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0
350	ID12451	33	31207.1	0	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	0.2855209775473391	young	0.4507010044929192	0.30612244897959184	0.0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0
351	ID12452	38	24424.3	0	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.24029914703783783	mid	0.33398937880844637	0.40816326530612246	0.0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0
352	ID12453	56	24607.8	1	FEMALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.2260737544475536	mid	0.33714686293197954	0.7755102040816326	0.3333333333333333	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0
353	ID12454	48	43057.0	1	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.2041557440629211	mid	0.6546022094817786	0.6122448979591837	0.3333333333333333	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0
354	ID12455	49	30198.5	0	FEMALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	0.20733170797480144	mid	0.4333460263621533	0.6326530612244898	0.0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0
355	ID12456	54	50186.1	2	FEMALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	1.756821936517392	mid	0.7772726185557857	0.7346938775510204	0.6666666666666666	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0
356	ID12457	41	22916.1	0	FEMALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.35721869529215233	mid	0.30803778450265495	0.46938775510204084	0.0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0
357	ID12458	19	9592.73	0	MALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-1.390080651017577	young	0.07878258424675247	0.02040816326530612	0.0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0
358	ID12459	52	34253.6	3	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.5216935035762272	mid	0.5031221237427492	0.6938775510204082	1.0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0
359	ID12460	52	22792.3	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.3668159901296302	mid	0.30590755815664183	0.6938775510204082	0.3333333333333333	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0
360	ID12461	64	51620.8	2	FEMALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.8680435754780509	old	0.801959498512369	0.9387755102040817	0.6666666666666666	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1
361	ID12462	56	19918.9	3	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.5895693583526422	mid	0.25646497025168163	0.7755102040816326	1.0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0
362	ID12463	56	29625.1	2	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.16288026322674146	mid	0.4234795337385352	0.7755102040816326	0.6666666666666666	0	1	0	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0
363	ID12464	19	12549.0	0	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.1609029869691867	young	0.12965111607169744	0.02040816326530612	0.0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0
364	ID12465	56	51299.3	1	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	1.8431200674792694	mid	0.7964274486719554	0.7755102040816326	0.3333333333333333	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0
365	ID12466	27	17364.8	2	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.7875697682428059	young	0.21251657679164856	0.1836734693877551	0.6666666666666666	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0
366	ID12467	59	29866.9	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.18162522196423883	mid	0.42764018584246066	0.8367346938775511	0.3333333333333333	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0
367	ID12468	56	47750.2	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.5679846950423326	mid	0.7353580922532547	0.7755102040816326	0.0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0
368	ID12469	21	11281.5	0	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.25916285131897	young	0.10784124617208822	0.061224489795918366	0.0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0
369	ID12470	64	34073.8	3	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	0.5077549445150117	old	0.5000283055116252	0.9387755102040817	1.0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1
370	ID12471	62	46870.4	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.4997803331843924	old	0.7202193754582439	0.8979591836734694	0.0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1
371	ID12472	44	38453.7	2	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.8472960726141173	mid	0.5753932358258644	0.5306122448979592	0.6666666666666666	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0
372	ID12473	24	7756.36	0	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_YES	-1.53244078284875	young	0.047184169424231474	0.12244897959183673	0.0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0
373	ID12474	52	28413.8	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.0689771676157807	mid	0.4026366971236266	0.6938775510204082	0.0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0
374	ID12475	67	47198.6	2	FEMALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.5252232424385137	old	0.7258667121849119	1.0	0.6666666666666666	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1
375	ID12476	41	20866.3	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.5161244703960468	mid	0.27276688010800487	0.46938775510204084	0.0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
376	ID12477	58	33204.3	1	FEMALE	TOWN	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_YES	0.4403490651839373	mid	0.485066820795483	0.8163265306122449	0.3333333333333333	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0
377	ID12478	40	24823.5	2	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.20935213492861995	mid	0.3408584123894515	0.4489795918367347	0.6666666666666666	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0
378	ID12479	19	17986.8	0	MALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.7393507263291449	young	0.22321932951555934	0.02040816326530612	0.0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0
379	ID12480	20	9909.82	3	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.3654990175764148	young	0.08423875122621369	0.04081632653061224	1.0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0
380	ID12481	56	26542.8	0	FEMALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.0760675710023219	mid	0.37044240396215217	0.7755102040816326	0.0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0
381	ID12482	46	32583.5	2	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.3922230503607847	mid	0.4743847164691103	0.5714285714285714	0.6666666666666666	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
382	ID12483	30	14606.6	1	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.0013925357769857	young	0.16505623505034508	0.24489795918367346	0.3333333333333333	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0
383	ID12484	40	34836.8	1	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.5669046695634415	mid	0.5131572449462618	0.4489795918367347	0.3333333333333333	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0
384	ID12485	36	26920.8	0	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.046764037492090585	mid	0.37694664918665105	0.3673469387755102	0.0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0
385	ID12486	57	38248.3	3	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_NO	0.8313729356220503	mid	0.5718589184472612	0.7959183673469388	1.0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0
386	ID12487	49	15689.1	0	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.9174743478806222	mid	0.1836828103294985	0.6326530612244898	0.0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0
387	ID12488	61	30157.7	1	MALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_YES	0.20416878689750667	old	0.4326439808458582	0.8775510204081632	0.3333333333333333	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1
388	ID12489	29	14642.2	0	MALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.9986327320918951	young	0.1656688041773085	0.22448979591836735	0.0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0
389	ID12490	48	15933.3	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.8985433349621078	mid	0.18788475922850015	0.6122448979591837	0.0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0
390	ID12491	56	44288.3	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.29960929118236	mid	0.6757891860556554	0.7755102040816326	0.0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
391	ID12492	40	22197.1	0	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.41295742702193095	mid	0.2956659529777484	0.4489795918367347	0.0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0
392	ID12493	58	38248.3	3	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	0.8313729356220503	mid	0.5718589184472612	0.8163265306122449	1.0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0
393	ID12494	60	22053.2	2	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	-0.4241129256254289	mid	0.2931898659729723	0.8571428571428571	0.6666666666666666	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0
394	ID12495	58	25468.5	0	FEMALE	SUBURBAN	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_YES	-0.15935007378020938	mid	0.35195692606617573	0.8163265306122449	0.0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0
395	ID12496	67	23485.9	3	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_NO	-0.31304633181561825	old	0.3178423319336588	1.0	1.0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1
396	ID12497	40	25768.6	0	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.1360855488954994	mid	0.35712074615049344	0.4489795918367347	0.0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0
397	ID12498	48	34182.2	2	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.5161583916909611	mid	0.5018935440892327	0.6122448979591837	0.6666666666666666	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0
398	ID12499	64	57444.5	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	2.3195117979741724	old	0.9021678924645222	0.9387755102040817	0.3333333333333333	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1
399	ID12500	43	38059.8	0	MALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	0.8167599301546467	mid	0.568615399333986	0.5102040816326531	0.0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0
400	ID12501	34	19481.3	0	FEMALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.6234932373581378	young	0.24893518794945754	0.32653061224489793	0.0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0
401	ID12502	26	19563.8	3	MALE	RURAL	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_NO	-0.6170976248856667	young	0.25035476528020134	0.16326530612244897	1.0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0
402	ID12503	48	38598.4	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.858513589277955	mid	0.5778830884289994	0.6122448979591837	0.0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0
403	ID12504	35	20754.3	0	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_YES	-0.5248069988435228	young	0.270839696337783	0.3469387755102041	0.0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0
404	ID12505	24	13864.6	3	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-1.0589142867415138	young	0.15228864257262514	0.12244897959183673	1.0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0
405	ID12506	47	36599.0	3	MALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.7035149519754245	mid	0.5434794167309491	0.5918367346938775	1.0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0
406	ID12507	52	45856.1	1	MALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.4211491849319382	mid	0.702766317439172	0.6938775510204082	0.3333333333333333	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0
407	ID12508	31	22362.3	0	MALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.40015069756190386	young	0.2985085490388257	0.2653061224489796	0.0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0
408	ID12509	41	21984.0	1	FEMALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.4294774878447623	mid	0.29199914171494235	0.46938775510204084	0.3333333333333333	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0
409	ID12510	23	11073.0	2	MALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-1.2753263082948518	young	0.10425358709984481	0.10204081632653061	0.6666666666666666	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0
410	ID12511	27	18158.5	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.7260401001288624	young	0.2261737710633013	0.1836734693877551	0.3333333333333333	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0
411	ID12512	22	7304.2	0	MALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.567493390552417	young	0.039403853231878574	0.08163265306122448	0.0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0
412	ID12513	67	58092.0	2	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	2.3697076655611427	old	0.9133094236361174	1.0	0.6666666666666666	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1
413	ID12514	26	16518.6	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.8531693715665036	young	0.1979560151277043	0.16326530612244897	0.0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0
414	ID12515	58	46461.5	0	FEMALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.4680813520935627	mid	0.7131834339971392	0.8163265306122449	0.0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
415	ID12516	27	20058.7	0	MALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.5787317023083822	young	0.2588705085648693	0.1836734693877551	0.0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0
416	ID12517	36	12533.2	1	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	-1.1621278436608842	mid	0.12937924550411256	0.3673469387755102	0.3333333333333333	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0
417	ID12518	31	22848.5	1	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.36245922139080733	young	0.3068745914413425	0.2653061224489796	0.3333333333333333	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0
418	ID12519	28	25699.4	2	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.14145011111483252	young	0.35593002189246353	0.20408163265306123	0.6666666666666666	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0
419	ID12520	57	21612.6	0	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.458269372357196	mid	0.285608462676903	0.7959183673469388	0.0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0
420	ID12521	64	48950.9	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.6610660513538005	old	0.7560185346899102	0.9387755102040817	0.0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1
421	ID12522	49	41438.0	1	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	1.0786466944516395	mid	0.6267440798033034	0.6326530612244898	0.3333333333333333	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0
422	ID12523	22	11411.0	1	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.2491236778015762	young	0.11006955240640727	0.08163265306122448	0.3333333333333333	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0
423	ID12524	58	43940.6	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.2726546917074724	mid	0.6698063128689933	0.8163265306122449	0.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
424	ID12525	20	17239.5	1	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.7972833469434195	young	0.21036053994871284	0.04081632653061224	0.3333333333333333	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0
425	ID12526	44	30488.7	0	FEMALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.22982875936281505	mid	0.4383394971667818	0.5306122448979592	0.0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
426	ID12527	65	29866.3	3	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	0.18157870841898435	old	0.4276298616436916	0.9591836734693877	1.0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1
427	ID12528	53	32184.4	2	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_YES	0.36128379050910936	mid	0.4675174035879	0.7142857142857143	0.6666666666666666	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0
428	ID12529	34	17308.7	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.7919187847240862	young	0.2115512642067428	0.32653061224489793	0.3333333333333333	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0
429	ID12530	35	27863.9	2	MALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	0.026347503390182464	young	0.3931745689517962	0.3469387755102041	0.6666666666666666	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0
430	ID12531	48	28920.6	0	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	0.10826560884060929	mid	0.4113572036838806	0.6122448979591837	0.0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0
